incident_id,tcg_stolen_gun,tcg_not_stolen_gun,tcg_ratio
54931,2,0,
54958,6,0,
54975,1,0,
54987,2,0,
54999,2,0,
55022,2,0,
55037,1,0,
55041,6,0,
55063,4,0,
55066,4,0,
55073,2,0,
55088,2,0,
55108,2,0,
55115,4,0,
55117,1,0,
55121,2,0,
55146,1,0,
55170,4,0,
55173,2,0,
55179,2,0,
55210,3,0,
55222,4,0,
55223,16,0,
55228,1,0,
55230,2,0,
55239,2,0,
55241,6,0,
55265,2,0,
55280,2,0,
55281,2,0,
55285,2,0,
55286,2,0,
55301,2,0,
55302,2,0,
55309,2,0,
55319,1,0,
55320,2,0,
55323,1,0,
55337,1,0,
55362,4,0,
55409,2,0,
55410,2,0,
55428,2,0,
55432,2,0,
55433,4,0,
55436,2,0,
55465,1,0,
55466,1,0,
55484,2,0,
55486,4,0,
55501,2,0,
55503,2,0,
55504,1,0,
55512,5,0,
55552,1,0,
55556,2,0,
55566,1,0,
55605,4,0,
55612,2,0,
55615,4,0,
55623,2,0,
55631,2,0,
55642,2,0,
55681,1,0,
55688,2,0,
55711,1,0,
55714,6,0,
55733,1,0,
55749,8,0,
55766,2,0,
55781,1,0,
55789,4,0,
55803,2,0,
55818,2,0,
55834,6,0,
55844,2,0,
55856,16,0,
55869,2,0,
55888,4,0,
55924,8,0,
55931,4,0,
55934,4,0,
55957,3,0,
55969,6,0,
55970,2,0,
55974,2,0,
55991,2,0,
55995,2,0,
55996,4,0,
56004,6,0,
56023,1,0,
56039,2,0,
56043,2,0,
56047,2,0,
56056,2,0,
56060,2,0,
56068,2,0,
56115,4,0,
56120,2,0,
56127,1,0,
56128,2,0,
56130,2,0,
56145,6,0,
56155,4,0,
56178,6,0,
56237,2,0,
56239,4,0,
56257,2,0,
56260,1,0,
56283,1,0,
56302,4,0,
56303,1,0,
56312,2,0,
56328,2,0,
56356,2,0,
56358,1,0,
56364,2,0,
56368,1,0,
56411,1,0,
56416,4,0,
56435,2,0,
56438,2,0,
56447,6,0,
56455,2,0,
56460,2,0,
56500,2,0,
56508,2,0,
56510,1,0,
56521,2,0,
56535,2,0,
56574,2,0,
56589,4,0,
56623,2,0,
56639,2,0,
56641,2,0,
56653,1,0,
56660,1,0,
56673,4,0,
56676,4,0,
56683,2,0,
56689,4,0,
56691,2,0,
56701,2,0,
56703,2,0,
56705,2,0,
56717,4,0,
56722,1,0,
56780,4,0,
56786,8,0,
56796,6,0,
56803,4,0,
56842,2,0,
56847,2,0,
56896,4,0,
56900,1,0,
56910,1,0,
56913,1,0,
56924,2,0,
56926,1,0,
56930,4,0,
56932,4,0,
56934,2,0,
56947,2,0,
56974,2,0,
56977,6,0,
56985,1,0,
56988,2,0,
56989,2,0,
56993,1,0,
56997,2,0,
57009,4,0,
57029,2,0,
57073,4,0,
57083,6,0,
57086,2,0,
57093,2,0,
57109,2,0,
57119,2,0,
57131,4,0,
57136,2,0,
57154,4,0,
57159,6,0,
57165,4,0,
57166,4,0,
57200,12,0,
57208,8,0,
57221,6,0,
57229,2,0,
57242,6,0,
57260,1,0,
57261,2,0,
57265,2,0,
57267,2,0,
57274,1,0,
57281,1,0,
57340,1,0,
57343,4,0,
57346,4,0,
57352,6,0,
57354,6,0,
57368,2,0,
57384,2,0,
57385,2,0,
57399,2,0,
57406,2,0,
57422,2,0,
57460,1,0,
57461,2,0,
57470,4,0,
57472,6,0,
57492,2,0,
57520,1,0,
57529,1,0,
57531,2,0,
57532,2,0,
57547,2,0,
57571,1,0,
57573,4,0,
57604,2,0,
57635,1,0,
57638,2,0,
57646,1,0,
57650,2,0,
57690,2,0,
57709,2,0,
57713,2,0,
57722,2,0,
57724,4,0,
57751,2,0,
57760,2,0,
57772,2,0,
57809,2,0,
57820,2,0,
57835,2,0,
57837,2,0,
57845,4,0,
57849,1,0,
57860,6,0,
57916,2,0,
57917,1,0,
57924,2,0,
57931,2,0,
57936,2,0,
57954,2,0,
57963,4,0,
57973,1,0,
57974,2,0,
57976,12,0,
57980,2,0,
57987,2,0,
58004,3,0,
58023,2,0,
58054,1,0,
58078,4,0,
58084,1,0,
58088,1,0,
58110,2,0,
58112,3,0,
58140,2,0,
58163,4,0,
58167,2,0,
58173,2,0,
58179,8,0,
58222,4,0,
58275,4,0,
58281,1,0,
58295,2,0,
58299,2,0,
58302,4,0,
58305,2,0,
58306,1,0,
58310,4,0,
58313,1,0,
58327,2,0,
58329,2,0,
58339,2,0,
58351,4,0,
58358,4,0,
58377,2,0,
58399,2,0,
58407,2,0,
58410,2,0,
58432,4,0,
58442,4,0,
58448,2,0,
58475,2,0,
58507,5,0,
58521,3,0,
58543,1,0,
58545,2,0,
58548,4,0,
58551,4,0,
58572,2,0,
58584,6,0,
58607,4,0,
58615,1,0,
58618,1,0,
58621,2,0,
58627,2,0,
58652,2,0,
58674,3,0,
58700,4,0,
58713,2,0,
58716,1,0,
58718,2,0,
58721,2,0,
58739,4,0,
58747,2,0,
58748,2,0,
58751,2,0,
58778,1,0,
58788,2,0,
58801,2,0,
58806,6,0,
58808,2,0,
58843,4,0,
58880,2,0,
58905,2,0,
58907,1,0,
58913,2,0,
58925,1,0,
58927,2,0,
58928,6,0,
58945,2,0,
59011,6,0,
59018,6,0,
59057,2,0,
59059,2,0,
59071,2,0,
59079,1,0,
59089,2,0,
59094,4,0,
59095,3,0,
59136,2,0,
59144,4,0,
59146,3,0,
59151,1,0,
59180,4,0,
59201,2,0,
59211,1,0,
59216,2,0,
59222,2,0,
59236,2,0,
59240,2,0,
59245,3,0,
59252,4,0,
59270,2,0,
59279,2,0,
59280,1,0,
59288,6,0,
59290,2,0,
59308,2,0,
59316,2,0,
59338,6,0,
59345,2,0,
59359,2,0,
59360,4,0,
59380,2,0,
59381,4,0,
59407,1,0,
59417,2,0,
59418,1,0,
59420,2,0,
59421,1,0,
59433,2,0,
59440,2,0,
59441,6,0,
59450,1,0,
59472,4,0,
59499,2,0,
59501,2,0,
59503,6,0,
59508,1,0,
59509,3,0,
59537,4,0,
59557,10,0,
59568,6,0,
59571,6,0,
59604,1,0,
59606,2,0,
59624,3,0,
59631,1,0,
59644,6,0,
59652,4,0,
59656,2,0,
59658,2,0,
59661,2,0,
59670,1,0,
59680,4,0,
59690,2,0,
59696,4,0,
59704,6,0,
59725,6,0,
59743,4,0,
59745,2,0,
59757,8,0,
59762,1,0,
59766,6,0,
59777,2,0,
59784,2,0,
59785,2,0,
59806,1,0,
59808,1,0,
59821,11,0,
59823,2,0,
59836,2,0,
59845,2,0,
59851,4,0,
59857,1,0,
59863,1,0,
59867,2,0,
59875,2,0,
59878,2,0,
59891,2,0,
59893,4,0,
59904,1,0,
59924,2,0,
59929,2,0,
59939,2,0,
59945,1,0,
59960,1,0,
60014,2,0,
60015,2,0,
60033,1,0,
60036,2,0,
60059,2,0,
60066,1,0,
60088,1,0,
60120,2,0,
60126,6,0,
60140,4,0,
60157,1,0,
60189,3,0,
60214,12,0,
60218,20,0,
60224,2,0,
60268,2,0,
60271,4,0,
60274,1,0,
60295,1,0,
60299,4,0,
60303,6,0,
60337,2,0,
60339,2,0,
60350,2,0,
60367,2,0,
60400,4,0,
60443,4,0,
60446,2,0,
60462,4,0,
60466,2,0,
60471,2,0,
60511,8,0,
60515,6,0,
60541,1,0,
60542,2,0,
60545,4,0,
60603,2,0,
60609,2,0,
60611,4,0,
60647,8,0,
60655,2,0,
60656,2,0,
60667,2,0,
60672,2,0,
60689,6,0,
60694,1,0,
60696,2,0,
60761,2,0,
60775,4,0,
60780,2,0,
60801,2,0,
60823,6,0,
60837,1,0,
60840,2,0,
60850,6,0,
60865,2,0,
60869,1,0,
60878,2,0,
60883,2,0,
60891,2,0,
60906,5,0,
60909,4,0,
60910,2,0,
60915,2,0,
60932,2,0,
60955,2,0,
60957,2,0,
60974,2,0,
60975,2,0,
60976,2,0,
60977,4,0,
60978,2,0,
60991,2,0,
61027,4,0,
61034,2,0,
61048,2,0,
61049,2,0,
61052,2,0,
61060,2,0,
61068,2,0,
61083,1,0,
61114,2,0,
61158,2,0,
61163,2,0,
61166,2,0,
61178,1,0,
61182,4,0,
61186,1,0,
61218,2,0,
61220,2,0,
61229,4,0,
61231,1,0,
61238,1,0,
61267,6,0,
61270,3,0,
61277,2,0,
61293,1,0,
61301,2,0,
61317,2,0,
61330,2,0,
61336,4,0,
61340,2,0,
61368,2,0,
61376,2,0,
61381,2,0,
61386,3,0,
61420,2,0,
61434,3,0,
61435,2,0,
61447,2,0,
61472,2,0,
61481,2,0,
61485,2,0,
61493,1,0,
61502,4,0,
61525,1,0,
61542,2,0,
61553,1,0,
61561,4,0,
61563,3,0,
61572,2,0,
61576,2,0,
61589,2,0,
61605,1,0,
61631,2,0,
61656,4,0,
61666,1,0,
61667,4,0,
61670,2,0,
61692,2,0,
61731,4,0,
61738,2,0,
61746,6,0,
61762,2,0,
61770,1,0,
61784,2,0,
61786,2,0,
61800,2,0,
61806,3,0,
61808,5,0,
61817,6,0,
61832,1,0,
61842,1,0,
61888,2,0,
61895,1,0,
61907,2,0,
61911,2,0,
61916,2,0,
61922,1,0,
61926,2,0,
61938,2,0,
61939,2,0,
61943,1,0,
61951,2,0,
61953,2,0,
61963,1,0,
62012,2,0,
62028,4,0,
62034,2,0,
62048,4,0,
62081,4,0,
62085,2,0,
62091,2,0,
62098,2,0,
62130,2,0,
62132,2,0,
62137,3,0,
62169,4,0,
62189,2,0,
62203,2,0,
62212,2,0,
62236,4,0,
62246,2,0,
62266,2,0,
62267,2,0,
62274,2,0,
62285,4,0,
62305,1,0,
62310,6,0,
62336,2,0,
62342,4,0,
62372,2,0,
62412,1,0,
62429,6,0,
62439,2,0,
62457,2,0,
62463,6,0,
62473,2,0,
62485,1,0,
62518,12,0,
62529,4,0,
62558,4,0,
62565,8,0,
62595,2,0,
62601,1,0,
62603,2,0,
62604,6,0,
62613,4,0,
62617,1,0,
62618,2,0,
62624,1,0,
62642,3,0,
62643,4,0,
62674,2,0,
62696,6,0,
62697,2,0,
62699,2,0,
62716,4,0,
62727,2,0,
62745,2,0,
62749,2,0,
62759,1,0,
62764,2,0,
62778,2,0,
62783,2,0,
62810,2,0,
62840,4,0,
62860,2,0,
62863,1,0,
62865,2,0,
62870,2,0,
62871,1,0,
62882,2,0,
62887,2,0,
62894,2,0,
62897,2,0,
62927,2,0,
62940,1,0,
62964,2,0,
62968,12,0,
62974,1,0,
63006,2,0,
63026,2,0,
63037,4,0,
63061,12,0,
63084,2,0,
63086,2,0,
63090,2,0,
63150,1,0,
63156,2,0,
63157,2,0,
63161,2,0,
63198,1,0,
63223,2,0,
63225,1,0,
63229,2,0,
63270,2,0,
63274,1,0,
63311,2,0,
63357,2,0,
63360,1,0,
63369,2,0,
63384,4,0,
63386,1,0,
63402,2,0,
63420,4,0,
63456,4,0,
63460,4,0,
63474,2,0,
63478,2,0,
63484,4,0,
63492,2,0,
63507,4,0,
63513,2,0,
63527,1,0,
63534,4,0,
63557,6,0,
63579,3,0,
63596,4,0,
63612,2,0,
63649,4,0,
63661,2,0,
63670,2,0,
63702,2,0,
63713,2,0,
63714,2,0,
63740,2,0,
63790,2,0,
63804,2,0,
63829,1,0,
63858,4,0,
63866,1,0,
63871,2,0,
63879,2,0,
63884,2,0,
63886,6,0,
63900,2,0,
63917,1,0,
63929,6,0,
63933,2,0,
63934,2,0,
63936,1,0,
63945,2,0,
64043,2,0,
64049,4,0,
64056,2,0,
64071,4,0,
64073,4,0,
64080,2,0,
64094,2,0,
64100,2,0,
64116,2,0,
64137,2,0,
64139,4,0,
64141,8,0,
64148,2,0,
64155,4,0,
64183,2,0,
64192,2,0,
64206,4,0,
64221,4,0,
64241,6,0,
64251,6,0,
64273,2,0,
64281,2,0,
64314,2,0,
64317,1,0,
64361,4,0,
64365,2,0,
64374,4,0,
64385,2,0,
64391,2,0,
64398,6,0,
64417,2,0,
64420,2,0,
64435,2,0,
64446,1,0,
64451,14,0,
64456,6,0,
64458,6,0,
64476,2,0,
64489,3,0,
64497,2,0,
64504,6,0,
64513,2,0,
64516,4,0,
64521,2,0,
64527,1,0,
64539,2,0,
64551,3,0,
64573,1,0,
64595,2,0,
64597,2,0,
64691,2,0,
64695,2,0,
64698,1,0,
64701,1,0,
64725,4,0,
64735,2,0,
64743,2,0,
64763,4,0,
64767,3,0,
64784,2,0,
64818,2,0,
64826,1,0,
64859,1,0,
64869,2,0,
64872,2,0,
64882,2,0,
64889,2,0,
64893,4,0,
64897,1,0,
64907,2,0,
64927,1,0,
64928,1,0,
64953,2,0,
64996,2,0,
64997,2,0,
65014,2,0,
65016,1,0,
65018,4,0,
65024,1,0,
65033,2,0,
65040,2,0,
65069,1,0,
65071,2,0,
65078,1,0,
65120,2,0,
65128,2,0,
65150,2,0,
65172,2,0,
65173,2,0,
65206,4,0,
65225,2,0,
65244,1,0,
65247,2,0,
65268,2,0,
65329,2,0,
65331,2,0,
65335,2,0,
65342,3,0,
65365,2,0,
65371,3,0,
65405,4,0,
65410,6,0,
65448,6,0,
65458,6,0,
65479,2,0,
65486,4,0,
65491,2,0,
65501,4,0,
65505,6,0,
65548,2,0,
65554,4,0,
65568,1,0,
65573,6,0,
65580,6,0,
65610,8,0,
65615,2,0,
65681,6,0,
65686,2,0,
65694,2,0,
65723,1,0,
65725,2,0,
65754,2,0,
65758,1,0,
65763,2,0,
65782,1,0,
65796,4,0,
65810,4,0,
65832,2,0,
65861,2,0,
65862,2,0,
65865,8,0,
65875,2,0,
65888,1,0,
65913,2,0,
65916,2,0,
65934,1,0,
65944,4,0,
65946,2,0,
65953,2,0,
65956,2,0,
65994,2,0,
66001,2,0,
66013,2,0,
66022,1,0,
66024,1,0,
66028,2,0,
66034,1,0,
66036,2,0,
66038,3,0,
66041,6,0,
66047,1,0,
66066,4,0,
66067,3,0,
66075,1,0,
66076,2,0,
66080,4,0,
66088,2,0,
66115,4,0,
66120,2,0,
66126,1,0,
66162,2,0,
66167,2,0,
66181,4,0,
66199,4,0,
66201,6,0,
66205,2,0,
66221,4,0,
66241,2,0,
66257,1,0,
66279,2,0,
66290,6,0,
66316,2,0,
66327,4,0,
66330,2,0,
66342,6,0,
66357,6,0,
66367,4,0,
66372,2,0,
66378,1,0,
66428,2,0,
66441,2,0,
66484,1,0,
66501,1,0,
66511,4,0,
66516,2,0,
66521,2,0,
66525,2,0,
66536,1,0,
66552,1,0,
66566,2,0,
66578,3,0,
66585,2,0,
66591,2,0,
66603,1,0,
66617,4,0,
66622,2,0,
66630,2,0,
66633,2,0,
66668,6,0,
66703,2,0,
66729,2,0,
66732,2,0,
66761,12,0,
66776,2,0,
66796,6,0,
66798,1,0,
66809,2,0,
66823,2,0,
66832,2,0,
66837,4,0,
66842,2,0,
66845,2,0,
66856,2,0,
66867,2,0,
66887,2,0,
66924,2,0,
66945,2,0,
66956,2,0,
66975,1,0,
66994,2,0,
66995,1,0,
67005,2,0,
67018,2,0,
67022,5,0,
67034,2,0,
67090,2,0,
67116,2,0,
67118,4,0,
67125,2,0,
67191,2,0,
67205,8,0,
67209,2,0,
67242,2,0,
67253,2,0,
67257,4,0,
67268,2,0,
67272,3,0,
67273,2,0,
67277,2,0,
67278,2,0,
67311,4,0,
67323,2,0,
67327,2,0,
67332,2,0,
67389,2,0,
67401,2,0,
67419,2,0,
67436,2,0,
67453,2,0,
67475,2,0,
67486,2,0,
67503,2,0,
67504,1,0,
67517,2,0,
67529,10,0,
67531,4,0,
67551,2,0,
67557,6,0,
67565,2,0,
67578,2,0,
67595,3,0,
67601,1,0,
67607,1,0,
67612,2,0,
67615,2,0,
67622,2,0,
67663,2,0,
67682,8,0,
67714,4,0,
67722,2,0,
67736,2,0,
67754,6,0,
67757,6,0,
67766,1,0,
67783,1,0,
67799,4,0,
67806,1,0,
67834,4,0,
67836,2,0,
67849,2,0,
67854,2,0,
67859,4,0,
67861,6,0,
67862,1,0,
67872,2,0,
67885,24,0,
67890,2,0,
67908,3,0,
67911,2,0,
67925,3,0,
67926,2,0,
67937,2,0,
67941,3,0,
67944,1,0,
67948,1,0,
67951,2,0,
67960,6,0,
67975,2,0,
67979,2,0,
67981,2,0,
68016,2,0,
68024,2,0,
68042,4,0,
68044,2,0,
68048,4,0,
68069,2,0,
68075,2,0,
68085,4,0,
68103,1,0,
68155,2,0,
68167,4,0,
68177,2,0,
68183,1,0,
68200,1,0,
68202,2,0,
68207,1,0,
68209,2,0,
68228,2,0,
68258,6,0,
68260,1,0,
68283,2,0,
68286,1,0,
68288,2,0,
68302,4,0,
68317,4,0,
68323,2,0,
68357,4,0,
68359,2,0,
68366,7,0,
68367,8,0,
68370,2,0,
68374,2,0,
68404,1,0,
68415,8,0,
68426,2,0,
68454,1,0,
68457,4,0,
68458,2,0,
68461,2,0,
68479,4,0,
68489,1,0,
68506,2,0,
68546,2,0,
68580,1,0,
68582,2,0,
68616,2,0,
68623,2,0,
68645,3,0,
68647,16,0,
68650,4,0,
68665,4,0,
68671,4,0,
68685,1,0,
68703,4,0,
68706,1,0,
68724,2,0,
68750,8,0,
68751,2,0,
68777,2,0,
68778,2,0,
68782,6,0,
68789,2,0,
68802,3,0,
68835,1,0,
68862,2,0,
68870,2,0,
68919,4,0,
68925,6,0,
68928,2,0,
68935,6,0,
68937,2,0,
68945,4,0,
68963,1,0,
68975,2,0,
68977,1,0,
68979,6,0,
69009,8,0,
69042,20,0,
69079,1,0,
69080,2,0,
69105,1,0,
69106,6,0,
69107,1,0,
69118,2,0,
69128,1,0,
69136,1,0,
69146,1,0,
69169,2,0,
69173,4,0,
69175,1,0,
69181,2,0,
69185,2,0,
69196,6,0,
69198,2,0,
69216,2,0,
69238,4,0,
69242,2,0,
69259,2,0,
69260,2,0,
69273,2,0,
69278,2,0,
69363,1,0,
69365,1,0,
69367,1,0,
69382,6,0,
69423,2,0,
69426,1,0,
69427,1,0,
69437,1,0,
69455,2,0,
69489,2,0,
69514,2,0,
69517,2,0,
69529,4,0,
69553,6,0,
69576,6,0,
69594,2,0,
69609,2,0,
69615,2,0,
69620,2,0,
69654,2,0,
69655,6,0,
69676,2,0,
69689,2,0,
69698,4,0,
69700,2,0,
69711,2,0,
69725,2,0,
69743,2,0,
69762,4,0,
69764,6,0,
69769,1,0,
69775,6,0,
69858,1,0,
69871,1,0,
69875,2,0,
69886,1,0,
69899,1,0,
69911,1,0,
69912,2,0,
69940,2,0,
69960,1,0,
69973,1,0,
69980,2,0,
69983,24,0,
69995,2,0,
70004,1,0,
70005,2,0,
70010,2,0,
70018,1,0,
70032,1,0,
70039,1,0,
70047,4,0,
70069,2,0,
70085,1,0,
70093,1,0,
70094,1,0,
70104,3,0,
70128,2,0,
70129,6,0,
70132,2,0,
70133,6,0,
70136,2,0,
70139,2,0,
70159,2,0,
70188,4,0,
70211,1,0,
70220,2,0,
70232,1,0,
70235,6,0,
70245,2,0,
70251,2,0,
70267,4,0,
70272,2,0,
70280,2,0,
70292,1,0,
70313,2,0,
70338,1,0,
70374,1,0,
70377,2,0,
70390,1,0,
70393,1,0,
70416,6,0,
70418,2,0,
70424,3,0,
70436,2,0,
70438,2,0,
70446,2,0,
70459,4,0,
70472,2,0,
70473,2,0,
70487,6,0,
70492,4,0,
70502,2,0,
70504,4,0,
70516,2,0,
70564,2,0,
70579,2,0,
70599,2,0,
70620,2,0,
70629,1,0,
70657,2,0,
70681,1,0,
70716,2,0,
70727,1,0,
70762,4,0,
70768,2,0,
70803,6,0,
70807,4,0,
70811,1,0,
70815,6,0,
70825,1,0,
70828,8,0,
70877,1,0,
70935,2,0,
70956,2,0,
70963,4,0,
71019,1,0,
71023,2,0,
71030,4,0,
71031,3,0,
71032,2,0,
71047,6,0,
71050,2,0,
71102,2,0,
71103,2,0,
71109,6,0,
71122,2,0,
71129,2,0,
71135,1,0,
71165,1,0,
71181,1,0,
71206,4,0,
71227,2,0,
71268,2,0,
71277,1,0,
71288,2,0,
71293,1,0,
71307,12,0,
71312,1,0,
71317,2,0,
71329,2,0,
71334,3,0,
71347,1,0,
71349,2,0,
71358,2,0,
71370,1,0,
71373,5,0,
71377,2,0,
71381,1,0,
71382,2,0,
71414,5,0,
71456,6,0,
71463,1,0,
71470,2,0,
71474,2,0,
71532,2,0,
71552,2,0,
71555,2,0,
71556,3,0,
71562,2,0,
71566,2,0,
71611,1,0,
71631,4,0,
71661,2,0,
71677,2,0,
71683,1,0,
71687,2,0,
71698,2,0,
71720,2,0,
71722,8,0,
71747,2,0,
71767,6,0,
71770,2,0,
71780,1,0,
71781,1,0,
71782,17,0,
71785,1,0,
71809,2,0,
71818,1,0,
71822,2,0,
71846,2,0,
71853,2,0,
71859,4,0,
71871,2,0,
71872,1,0,
71932,2,0,
71936,3,0,
71941,2,0,
71976,2,0,
71980,2,0,
72010,2,0,
72024,2,0,
72027,4,0,
72039,1,0,
72040,2,0,
72059,1,0,
72061,1,0,
72101,2,0,
72121,1,0,
72143,2,0,
72166,2,0,
72172,2,0,
72186,1,0,
72191,2,0,
72231,6,0,
72238,2,0,
72239,1,0,
72246,3,0,
72248,1,0,
72258,4,0,
72279,2,0,
72319,6,0,
72321,2,0,
72325,8,0,
72332,1,0,
72335,2,0,
72366,2,0,
72419,2,0,
72430,2,0,
72439,4,0,
72469,4,0,
72489,2,0,
72491,2,0,
72493,2,0,
72515,1,0,
72529,4,0,
72548,2,0,
72551,2,0,
72554,1,0,
72580,8,0,
72595,1,0,
72599,2,0,
72600,10,0,
72607,1,0,
72610,1,0,
72621,2,0,
72636,2,0,
72666,2,0,
72667,3,0,
72698,2,0,
72713,6,0,
72756,2,0,
72761,2,0,
72776,2,0,
72785,2,0,
72794,1,0,
72797,4,0,
72799,2,0,
72832,4,0,
72840,1,0,
72847,2,0,
72849,2,0,
72856,4,0,
72862,6,0,
72868,4,0,
72869,2,0,
72870,2,0,
72872,2,0,
72902,2,0,
72915,2,0,
72937,2,0,
72957,2,0,
72966,6,0,
72982,3,0,
72989,3,0,
73004,4,0,
73020,2,0,
73044,2,0,
73053,2,0,
73097,2,0,
73118,1,0,
73119,1,0,
73120,2,0,
73146,2,0,
73164,2,0,
73168,1,0,
73174,2,0,
73216,2,0,
73219,1,0,
73234,2,0,
73287,2,0,
73290,2,0,
73308,1,0,
73328,2,0,
73331,2,0,
73339,1,0,
73347,1,0,
73363,2,0,
73386,2,0,
73391,2,0,
73392,6,0,
73428,2,0,
73443,6,0,
73475,1,0,
73490,2,0,
73491,2,0,
73514,2,0,
73515,6,0,
73520,2,0,
73537,4,0,
73563,1,0,
73574,2,0,
73588,12,0,
73590,2,0,
73591,2,0,
73621,2,0,
73636,2,0,
73641,1,0,
73663,2,0,
73682,4,0,
73699,6,0,
73744,1,0,
73745,2,0,
73752,1,0,
73848,1,0,
73868,1,0,
73870,1,0,
73875,2,0,
73891,4,0,
73909,3,0,
73910,4,0,
73943,2,0,
73952,2,0,
73968,2,0,
73988,2,0,
73999,2,0,
74019,2,0,
74020,2,0,
74028,2,0,
74033,4,0,
74048,2,0,
74049,2,0,
74075,6,0,
74076,2,0,
74077,2,0,
74083,2,0,
74095,2,0,
74131,1,0,
74134,1,0,
74135,2,0,
74144,1,0,
74155,2,0,
74179,2,0,
74182,1,0,
74189,1,0,
74204,2,0,
74226,1,0,
74270,4,0,
74313,6,0,
74321,1,0,
74338,1,0,
74344,2,0,
74350,1,0,
74364,2,0,
74370,4,0,
74405,2,0,
74414,2,0,
74417,1,0,
74425,2,0,
74428,2,0,
74437,2,0,
74445,2,0,
74446,1,0,
74447,6,0,
74448,1,0,
74452,2,0,
74457,1,0,
74460,2,0,
74467,1,0,
74469,2,0,
74482,2,0,
74499,2,0,
74519,2,0,
74540,2,0,
74549,3,0,
74552,2,0,
74556,4,0,
74559,2,0,
74562,1,0,
74574,1,0,
74585,6,0,
74607,2,0,
74614,1,0,
74649,1,0,
74652,6,0,
74656,2,0,
74667,2,0,
74668,1,0,
74675,2,0,
74690,2,0,
74695,2,0,
74708,2,0,
74738,4,0,
74774,4,0,
74775,2,0,
74780,2,0,
74788,1,0,
74794,2,0,
74799,4,0,
74839,4,0,
74852,2,0,
74865,2,0,
74877,2,0,
74878,2,0,
74882,2,0,
74883,2,0,
74908,2,0,
74915,1,0,
74918,1,0,
74920,2,0,
74933,2,0,
74937,2,0,
74939,1,0,
74943,1,0,
74945,1,0,
74964,4,0,
74978,2,0,
74997,8,0,
75008,3,0,
75046,2,0,
75072,2,0,
75089,2,0,
75093,2,0,
75096,1,0,
75099,2,0,
75106,1,0,
75110,2,0,
75112,18,0,
75124,2,0,
75126,1,0,
75130,4,0,
75132,1,0,
75140,2,0,
75150,2,0,
75181,2,0,
75236,1,0,
75240,1,0,
75242,2,0,
75263,2,0,
75264,2,0,
75271,2,0,
75289,2,0,
75307,6,0,
75313,3,0,
75319,1,0,
75336,2,0,
75342,4,0,
75350,1,0,
75368,1,0,
75372,2,0,
75377,2,0,
75383,2,0,
75428,2,0,
75430,2,0,
75456,2,0,
75497,1,0,
75514,2,0,
75519,2,0,
75530,2,0,
75549,2,0,
75569,18,0,
75578,6,0,
75588,2,0,
75592,2,0,
75621,3,0,
75675,2,0,
75678,1,0,
75680,1,0,
75695,2,0,
75697,2,0,
75701,4,0,
75732,2,0,
75735,2,0,
75750,2,0,
75757,2,0,
75774,2,0,
75776,4,0,
75786,1,0,
75793,4,0,
75798,2,0,
75799,2,0,
75816,4,0,
75817,4,0,
75846,2,0,
75851,6,0,
75856,2,0,
75857,6,0,
75860,2,0,
75865,2,0,
75879,2,0,
75880,4,0,
75899,1,0,
75908,6,0,
75912,2,0,
75922,2,0,
75928,2,0,
75933,2,0,
75937,2,0,
75958,1,0,
75959,2,0,
75960,1,0,
75965,1,0,
75966,1,0,
75975,4,0,
75984,1,0,
75994,2,0,
76025,4,0,
76026,1,0,
76033,2,0,
76034,2,0,
76035,2,0,
76046,4,0,
76068,6,0,
76069,2,0,
76080,2,0,
76083,1,0,
76095,4,0,
76145,2,0,
76167,1,0,
76168,2,0,
76180,1,0,
76183,2,0,
76185,1,0,
76188,1,0,
76189,2,0,
76190,6,0,
76195,2,0,
76211,1,0,
76223,1,0,
76230,2,0,
76238,2,0,
76244,2,0,
76252,1,0,
76266,2,0,
76286,2,0,
76304,18,0,
76310,2,0,
76320,4,0,
76330,1,0,
76386,1,0,
76393,2,0,
76397,4,0,
76398,1,0,
76404,6,0,
76407,6,0,
76415,4,0,
76416,1,0,
76427,2,0,
76430,2,0,
76432,1,0,
76475,1,0,
76485,4,0,
76492,6,0,
76497,1,0,
76511,1,0,
76537,6,0,
76538,1,0,
76539,2,0,
76544,2,0,
76545,2,0,
76550,2,0,
76553,1,0,
76578,2,0,
76599,4,0,
76625,3,0,
76633,2,0,
76653,2,0,
76674,2,0,
76678,2,0,
76679,2,0,
76681,2,0,
76684,2,0,
76704,2,0,
76717,4,0,
76789,2,0,
76804,1,0,
76834,6,0,
76855,2,0,
76871,2,0,
76898,4,0,
76927,2,0,
76930,1,0,
76954,2,0,
76985,1,0,
77013,2,0,
77059,2,0,
77085,4,0,
77100,2,0,
77155,2,0,
77159,2,0,
77169,2,0,
77174,2,0,
77185,2,0,
77200,6,0,
77207,12,0,
77231,2,0,
77248,4,0,
77258,6,0,
77262,1,0,
77286,3,0,
77292,1,0,
77308,10,0,
77312,4,0,
77334,2,0,
77337,2,0,
77355,3,0,
77357,2,0,
77379,4,0,
77399,2,0,
77419,4,0,
77431,1,0,
77435,6,0,
77463,4,0,
77467,4,0,
77482,2,0,
77508,4,0,
77536,2,0,
77538,2,0,
77559,2,0,
77576,1,0,
77586,2,0,
77587,2,0,
77595,2,0,
77600,2,0,
77613,4,0,
77617,1,0,
77636,6,0,
77640,4,0,
77648,2,0,
77653,1,0,
