incident_id,tcg_stolen_gun,tcg_not_stolen_gun,tcg_ratio,IsRatioCalculated
42346,1,0,,0
42514,1,0,,0
42520,2,0,,0
42525,2,0,,0
42528,4,0,,0
42728,1,0,,0
42745,2,0,,0
42753,1,0,,0
42855,1,0,,0
42858,2,4,0.5,1
42861,2,2,1,1
42911,1,1,1,1
42914,4,0,,0
42943,2,0,,0
42946,1,0,,0
42954,1,0,,0
43016,4,0,,0
43081,2,0,,0
43173,2,0,,0
43191,2,1,2,1
43192,1,0,,0
43193,3,0,,0
43200,8,2,4,1
43279,2,0,,0
43286,2,0,,0
43312,14,0,,0
43587,1,1,1,1
43589,1,0,,0
43590,1,0,,0
43591,2,0,,0
43600,1,0,,0
43611,2,0,,0
43628,6,0,,0
43688,3,4,0.80000000000000004,1
43743,2,0,,0
43781,1,0,,0
43878,1,0,,0
43880,1,0,,0
43881,1,1,1,1
43883,4,0,,0
43905,1,0,,0
43916,1,0,,0
43950,2,0,,0
43952,2,0,,0
43953,1,0,,0
43962,1,0,,0
43964,1,0,,0
44000,1,1,1,1
44002,1,1,1,1
44073,1,0,,0
44108,2,0,,0
44120,2,0,,0
44121,1,2,0.5,1
44122,1,0,,0
44332,2,0,,0
44336,2,1,2,1
44339,1,0,,0
44407,2,0,,0
44411,4,0,,0
44565,2,2,1,1
44566,1,0,,0
44617,2,0,,0
44688,2,0,,0
44716,4,0,,0
44719,6,0,,0
44734,1,0,,0
44735,2,0,,0
44739,2,0,,0
44741,1,0,,0
44744,3,1,3,1
44746,2,0,,0
44749,2,0,,0
44771,4,2,2,1
44802,1,1,1,1
44913,2,0,,0
44923,8,0,,0
45014,4,0,,0
45070,18,0,,0
45073,2,1,2,1
45094,2,0,,0
45109,4,0,,0
45238,1,0,,0
45248,1,0,,0
45250,3,0,,0
45296,2,0,,0
45298,6,0,,0
45302,2,0,,0
45303,1,1,1,1
45307,6,3,2,1
45324,3,0,,0
45411,2,0,,0
45637,2,2,1,1
45638,2,0,,0
45642,2,0,,0
45643,1,0,,0
45647,2,0,,0
45829,2,0,,0
45832,2,1,2,1
45834,4,2,2,1
45837,6,2,3,1
45841,1,0,,0
45880,4,0,,0
45883,2,0,,0
45893,2,0,,0
45897,1,3,0.29999999999999999,1
45902,2,0,,0
45905,1,2,0.5,1
45908,4,0,,0
45910,2,0,,0
45911,4,0,,0
46035,1,0,,0
46083,6,0,,0
46201,2,0,,0
46208,1,0,,0
46210,3,0,,0
46214,3,0,,0
46216,1,0,,0
46219,2,0,,0
46221,2,0,,0
46359,2,0,,0
46381,1,0,,0
46424,8,0,,0
46436,2,4,0.5,1
46437,1,0,,0
46440,2,0,,0
46444,4,0,,0
46542,1,0,,0
46715,2,0,,0
46729,2,1,2,1
46730,1,0,,0
46814,12,0,,0
46816,1,0,,0
46818,2,0,,0
46891,2,0,,0
46892,4,0,,0
46896,2,0,,0
46900,2,0,,0
46904,2,0,,0
46947,2,0,,0
46952,4,0,,0
46954,2,0,,0
46968,2,0,,0
46997,2,0,,0
47036,2,0,,0
47086,3,1,3,1
47088,2,0,,0
47219,2,0,,0
47228,1,0,,0
47231,6,0,,0
47234,2,0,,0
47360,2,0,,0
47364,3,0,,0
47426,1,0,,0
47439,2,0,,0
47488,4,0,,0
47491,1,0,,0
47513,6,4,1.5,1
47566,2,0,,0
47593,4,0,,0
47598,4,0,,0
47605,3,1,3,1
47613,2,1,2,1
47614,2,0,,0
47616,1,1,1,1
47617,2,0,,0
47631,1,0,,0
47789,2,0,,0
47792,3,0,,0
47794,6,0,,0
47795,2,0,,0
47796,2,0,,0
47797,3,1,3,1
47800,4,1,4,1
47860,2,0,,0
47868,1,0,,0
47869,2,0,,0
47872,1,0,,0
47959,1,0,,0
47961,6,0,,0
47962,2,6,0.29999999999999999,1
47966,1,1,1,1
47968,2,0,,0
47972,3,0,,0
48084,1,0,,0
48088,2,0,,0
48096,2,0,,0
48098,2,0,,0
48101,1,0,,0
48107,2,0,,0
48111,6,6,1,1
48116,1,0,,0
48120,2,0,,0
48174,4,2,2,1
48198,2,0,,0
48215,1,0,,0
48243,2,0,,0
48277,2,0,,0
48337,4,0,,0
48354,6,6,1,1
48395,2,0,,0
48410,2,0,,0
48441,4,2,2,1
48447,1,0,,0
48453,2,0,,0
48547,4,2,2,1
48578,2,0,,0
48583,2,0,,0
48589,2,0,,0
48592,2,0,,0
48626,4,0,,0
48639,2,2,1,1
48640,2,0,,0
48642,4,1,4,1
48645,4,0,,0
48658,6,0,,0
48669,2,0,,0
48677,1,2,0.5,1
48708,4,0,,0
48711,2,0,,0
48713,2,0,,0
48715,2,2,1,1
48723,2,0,,0
48729,1,0,,0
48740,1,0,,0
48749,2,0,,0
48772,8,2,4,1
48805,1,0,,0
48806,2,2,1,1
48810,1,0,,0
48837,6,0,,0
48839,2,0,,0
48847,2,0,,0
48865,2,0,,0
48872,2,0,,0
48876,4,0,,0
48877,2,2,1,1
48883,2,0,,0
48899,4,0,,0
48908,6,0,,0
48914,4,0,,0
48946,2,2,1,1
48953,2,0,,0
48967,2,0,,0
48974,1,0,,0
48976,3,0,,0
48990,4,0,,0
49026,1,0,,0
49056,2,0,,0
49060,1,0,,0
49063,1,0,,0
49067,2,0,,0
49068,3,0,,0
49078,2,0,,0
49083,1,0,,0
49097,4,0,,0
49111,2,0,,0
49112,4,0,,0
49114,3,0,,0
49115,1,2,0.5,1
49125,4,0,,0
49129,4,0,,0
49132,8,0,,0
49142,2,0,,0
49146,1,0,,0
49151,2,0,,0
49179,2,0,,0
49191,2,0,,0
49198,8,0,,0
49214,2,0,,0
49221,2,6,0.29999999999999999,1
49225,20,6,3.2999999999999998,1
49237,8,2,4,1
49242,4,0,,0
49250,1,0,,0
49260,2,0,,0
49265,1,0,,0
49267,2,0,,0
49271,1,0,,0
49277,1,1,1,1
49297,6,0,,0
49306,2,0,,0
49310,1,0,,0
49311,10,2,5,1
49314,6,0,,0
49324,4,0,,0
49330,2,0,,0
49340,4,0,,0
49341,6,0,,0
49353,4,0,,0
49354,10,0,,0
49355,2,0,,0
49369,6,0,,0
49386,1,0,,0
49393,1,0,,0
49394,1,2,0.5,1
49416,2,0,,0
49427,2,0,,0
49432,1,0,,0
49434,1,0,,0
49443,4,0,,0
49454,2,2,1,1
49459,1,0,,0
49480,1,0,,0
49523,1,0,,0
49533,6,0,,0
49534,4,0,,0
49544,1,0,,0
49552,4,2,2,1
49557,1,0,,0
49558,2,4,0.5,1
49569,4,0,,0
49577,1,0,,0
49589,2,0,,0
49590,2,2,1,1
49594,12,0,,0
49598,6,0,,0
49601,4,0,,0
49607,2,2,1,1
49611,2,0,,0
49614,4,2,2,1
49625,10,0,,0
49637,1,0,,0
49656,1,0,,0
49658,4,2,2,1
49667,2,0,,0
49673,2,0,,0
49697,1,0,,0
49711,1,1,1,1
49714,2,0,,0
49749,1,0,,0
49759,2,2,1,1
49760,2,0,,0
49762,2,0,,0
49764,1,0,,0
49792,6,0,,0
49794,2,0,,0
49805,4,2,2,1
49815,2,0,,0
49821,1,0,,0
49846,4,0,,0
49849,4,0,,0
49857,6,0,,0
49858,4,0,,0
49861,2,0,,0
49866,1,0,,0
49869,2,0,,0
49889,2,0,,0
49895,6,0,,0
49900,1,0,,0
49902,1,0,,0
49920,6,0,,0
49930,2,0,,0
49933,2,2,1,1
49952,4,0,,0
49953,2,1,2,1
49958,4,0,,0
49970,2,0,,0
49981,2,4,0.5,1
49985,2,0,,0
49987,2,0,,0
49990,2,0,,0
49995,2,2,1,1
50001,2,0,,0
50002,2,0,,0
50014,4,0,,0
50018,2,2,1,1
50045,1,0,,0
50063,3,0,,0
50071,6,0,,0
50077,2,0,,0
50091,2,2,1,1
50092,1,1,1,1
50094,4,0,,0
50098,1,0,,0
50110,4,0,,0
50126,3,0,,0
50127,3,0,,0
50129,4,0,,0
50152,1,0,,0
50156,1,0,,0
50164,1,0,,0
50165,2,2,1,1
50166,2,0,,0
50168,1,0,,0
50184,2,2,1,1
50204,2,2,1,1
50206,8,0,,0
50209,4,0,,0
50226,1,0,,0
50232,2,0,,0
50240,2,0,,0
50244,8,2,4,1
50250,4,0,,0
50262,4,0,,0
50275,4,0,,0
50290,2,0,,0
50295,4,0,,0
50302,2,6,0.29999999999999999,1
50306,4,0,,0
50317,2,0,,0
50326,2,0,,0
50336,4,2,2,1
50347,1,0,,0
50360,1,0,,0
50371,4,0,,0
50418,2,2,1,1
50426,4,0,,0
50431,2,0,,0
50433,1,0,,0
50470,2,0,,0
50477,4,0,,0
50480,2,0,,0
50495,1,1,1,1
50511,2,6,0.29999999999999999,1
50512,2,0,,0
50514,6,0,,0
50525,1,0,,0
50529,2,2,1,1
50545,2,2,1,1
50547,3,0,,0
50548,2,0,,0
50559,4,0,,0
50582,2,2,1,1
50620,12,6,2,1
50628,2,0,,0
50637,2,2,1,1
50641,2,0,,0
50642,4,0,,0
50646,2,0,,0
50655,3,0,,0
50685,4,0,,0
50688,3,0,,0
50693,2,2,1,1
50695,1,0,,0
50701,2,0,,0
50703,2,0,,0
50707,1,0,,0
50709,2,0,,0
50715,2,0,,0
50742,1,0,,0
50751,6,0,,0
50759,2,0,,0
50765,2,0,,0
50781,1,0,,0
50804,1,0,,0
50806,1,0,,0
50816,8,4,2,1
50848,5,2,2.5,1
50862,2,0,,0
50868,4,0,,0
50870,6,6,1,1
50873,4,2,2,1
50878,4,0,,0
50881,4,0,,0
50893,1,0,,0
50903,2,0,,0
50916,2,0,,0
50918,4,0,,0
50922,4,0,,0
50923,2,0,,0
50963,8,2,4,1
50977,1,0,,0
51007,4,0,,0
51022,2,1,2,1
51023,2,2,1,1
51029,2,0,,0
51052,2,0,,0
51053,4,0,,0
51087,2,0,,0
51102,4,0,,0
51133,2,0,,0
51137,2,0,,0
51148,1,0,,0
51162,2,0,,0
51173,2,0,,0
51187,4,0,,0
51189,4,0,,0
51190,1,0,,0
51195,2,0,,0
51200,2,0,,0
51212,1,0,,0
51215,2,0,,0
51220,2,0,,0
51221,2,0,,0
51222,1,1,1,1
51227,2,0,,0
51236,4,0,,0
51246,1,0,,0
51250,2,0,,0
51266,2,0,,0
51268,2,0,,0
51272,2,0,,0
51274,2,0,,0
51277,1,0,,0
51291,2,0,,0
51294,2,0,,0
51321,2,0,,0
51331,2,0,,0
51338,1,0,,0
51346,2,0,,0
51352,1,0,,0
51383,4,0,,0
51389,2,0,,0
51398,2,0,,0
51414,2,0,,0
51416,1,0,,0
51425,8,0,,0
51459,2,0,,0
51461,2,0,,0
51475,2,0,,0
51493,1,1,1,1
51503,4,0,,0
51511,2,0,,0
51518,2,0,,0
51521,2,0,,0
51524,1,0,,0
51562,1,0,,0
51598,2,0,,0
51604,2,6,0.29999999999999999,1
51607,2,2,1,1
51637,6,2,3,1
51639,4,0,,0
51653,1,0,,0
51654,1,0,,0
51670,2,0,,0
51674,2,0,,0
51696,2,0,,0
51749,2,0,,0
51770,2,0,,0
51792,2,2,1,1
51796,6,0,,0
51800,2,0,,0
51811,2,0,,0
51828,1,0,,0
51835,4,2,2,1
51838,3,0,,0
51853,4,0,,0
51859,2,2,1,1
51867,2,0,,0
51870,2,0,,0
51872,1,0,,0
51873,2,0,,0
51879,1,0,,0
51882,2,0,,0
51897,2,0,,0
51939,1,0,,0
51940,2,1,2,1
51969,3,1,3,1
51970,1,0,,0
51977,1,0,,0
51991,2,0,,0
52000,6,0,,0
52001,2,0,,0
52004,2,0,,0
52010,2,0,,0
52030,1,2,0.5,1
52043,2,0,,0
52093,4,0,,0
52111,1,0,,0
52153,2,0,,0
52160,2,0,,0
52166,2,0,,0
52170,2,0,,0
52200,2,0,,0
52201,4,2,2,1
52210,4,0,,0
52213,2,0,,0
52244,1,0,,0
52245,4,0,,0
52257,2,0,,0
52259,2,2,1,1
52274,2,0,,0
52277,2,0,,0
52281,6,2,3,1
52289,2,0,,0
52306,4,0,,0
52331,2,0,,0
52364,3,0,,0
52371,1,0,,0
52372,1,0,,0
52393,2,2,1,1
52399,1,0,,0
52400,2,0,,0
52424,2,0,,0
52437,2,0,,0
52438,4,0,,0
52456,2,0,,0
52457,4,2,2,1
52466,2,0,,0
52472,2,0,,0
52490,4,0,,0
52497,4,0,,0
52500,2,0,,0
52501,2,2,1,1
52529,1,0,,0
52539,2,0,,0
52542,4,0,,0
52547,2,0,,0
52555,1,0,,0
52562,2,0,,0
52570,1,0,,0
52588,2,0,,0
52589,3,0,,0
52609,4,2,2,1
52611,4,0,,0
52620,2,2,1,1
52630,2,0,,0
52632,2,0,,0
52635,2,0,,0
52640,2,0,,0
52641,1,0,,0
52647,2,0,,0
52654,2,0,,0
52668,3,0,,0
52689,2,0,,0
52690,4,2,2,1
52694,2,0,,0
52714,4,2,2,1
52724,2,0,,0
52741,6,2,3,1
52765,1,0,,0
52768,6,2,3,1
52770,1,0,,0
52791,2,0,,0
52792,1,2,0.5,1
52796,4,0,,0
52799,2,0,,0
52823,2,0,,0
52832,2,0,,0
52838,2,0,,0
52839,1,0,,0
52842,2,0,,0
52863,1,0,,0
52921,2,0,,0
52922,1,0,,0
52933,2,0,,0
52938,6,2,3,1
52947,6,2,3,1
52969,2,2,1,1
52977,4,0,,0
52992,2,0,,0
52993,2,0,,0
52996,1,0,,0
53027,2,0,,0
53037,4,0,,0
53039,10,2,5,1
53043,6,6,1,1
53047,1,0,,0
53059,2,1,2,1
53070,6,0,,0
53101,4,0,,0
53139,2,0,,0
53141,4,0,,0
53157,2,0,,0
53163,1,1,1,1
53165,2,0,,0
53188,4,0,,0
53193,5,0,,0
53216,2,2,1,1
53220,2,1,2,1
53233,2,0,,0
53240,2,1,2,1
53244,2,0,,0
53251,5,0,,0
53259,2,2,1,1
53266,1,2,0.5,1
53267,1,0,,0
53268,2,0,,0
53289,1,0,,0
53298,4,0,,0
53305,2,0,,0
53311,1,0,,0
53314,4,0,,0
53329,2,0,,0
53343,2,5,0.40000000000000002,1
53349,2,0,,0
53354,8,0,,0
53359,2,0,,0
53363,1,0,,0
53368,2,0,,0
53370,2,0,,0
53419,3,0,,0
53421,2,0,,0
53422,4,0,,0
53423,2,0,,0
53430,6,2,3,1
53445,1,0,,0
53478,2,0,,0
53481,4,0,,0
53496,2,0,,0
53497,2,0,,0
53502,2,0,,0
53505,2,0,,0
53510,1,0,,0
53514,2,0,,0
53517,2,0,,0
53550,2,0,,0
53561,2,1,2,1
53572,2,6,0.29999999999999999,1
53573,2,0,,0
53576,2,0,,0
53585,2,0,,0
53590,2,2,1,1
53614,2,0,,0
53617,2,2,1,1
53626,6,12,0.5,1
53638,1,1,1,1
53654,2,0,,0
53659,1,0,,0
53666,2,0,,0
53688,2,0,,0
53690,1,0,,0
53710,2,1,2,1
53718,2,6,0.29999999999999999,1
53746,2,0,,0
53771,2,0,,0
53802,2,0,,0
53805,2,2,1,1
53822,4,2,2,1
53837,1,0,,0
53848,4,0,,0
53856,1,0,,0
53869,4,2,2,1
53870,2,0,,0
53876,4,4,1,1
53892,4,0,,0
53902,6,6,1,1
53908,2,0,,0
53917,8,2,4,1
53928,3,0,,0
53953,2,1,2,1
53958,1,1,1,1
53973,2,0,,0
53981,4,0,,0
53982,4,0,,0
53994,2,0,,0
53997,2,0,,0
53998,6,0,,0
54012,2,0,,0
54029,1,1,1,1
54064,2,0,,0
54067,2,0,,0
54102,2,0,,0
54114,2,0,,0
54117,2,2,1,1
54120,2,0,,0
54122,2,0,,0
54123,2,0,,0
54129,2,0,,0
54130,2,0,,0
54149,2,0,,0
54162,2,0,,0
54177,2,0,,0
54185,1,0,,0
54186,12,6,2,1
54188,4,0,,0
54195,2,0,,0
54202,1,0,,0
54207,1,0,,0
54218,1,6,0.20000000000000001,1
54237,2,0,,0
54244,6,4,1.5,1
54248,12,6,2,1
54249,6,0,,0
54267,6,8,0.80000000000000004,1
54323,2,0,,0
54330,1,0,,0
54339,3,0,,0
54341,2,0,,0
54343,2,0,,0
54375,2,0,,0
54388,1,0,,0
54393,2,2,1,1
54395,2,0,,0
54396,6,0,,0
54401,14,12,1.2,1
54404,2,0,,0
54410,3,0,,0
54418,2,0,,0
54420,2,0,,0
54422,2,0,,0
54426,6,0,,0
54459,2,0,,0
54466,2,0,,0
54482,1,0,,0
54580,6,0,,0
54586,2,0,,0
54590,1,0,,0
54591,2,0,,0
54611,8,8,1,1
54612,2,0,,0
54613,2,0,,0
54615,4,2,2,1
54621,4,0,,0
54628,2,0,,0
54633,6,0,,0
54634,2,0,,0
54635,6,0,,0
54685,12,0,,0
54687,2,0,,0
54689,1,1,1,1
54717,2,0,,0
54724,4,0,,0
54735,2,0,,0
54751,2,6,0.29999999999999999,1
54758,2,2,1,1
54774,4,2,2,1
54803,6,0,,0
54804,2,2,1,1
54817,2,0,,0
54826,6,2,3,1
54850,2,0,,0
54856,8,2,4,1
54857,2,0,,0
54862,2,0,,0
54877,1,0,,0
54880,2,2,1,1
54908,2,0,,0
54931,2,0,,0
54942,2,1,2,1
54958,6,0,,0
54975,1,0,,0
54987,2,0,,0
54999,2,0,,0
55022,2,0,,0
55037,1,0,,0
55041,6,0,,0
55063,4,0,,0
55066,4,0,,0
55073,2,0,,0
55088,2,0,,0
55095,6,4,1.5,1
55098,4,2,2,1
55108,2,0,,0
55115,4,0,,0
55117,1,0,,0
55121,2,0,,0
55146,1,0,,0
55149,2,2,1,1
55170,4,0,,0
55173,2,0,,0
55179,2,0,,0
55210,3,0,,0
55222,4,0,,0
55223,16,0,,0
55228,1,0,,0
55230,2,0,,0
55239,2,0,,0
55241,6,0,,0
55265,2,0,,0
55270,6,2,3,1
55280,2,0,,0
55281,2,0,,0
55285,2,0,,0
55286,2,0,,0
55296,2,2,1,1
55301,2,0,,0
55302,2,0,,0
55309,2,0,,0
55319,1,0,,0
55320,2,0,,0
55323,1,0,,0
55337,1,0,,0
55362,4,0,,0
55378,4,2,2,1
55409,2,0,,0
55410,2,0,,0
55424,8,2,4,1
55428,2,0,,0
55432,2,0,,0
55433,4,0,,0
55436,2,0,,0
55465,1,0,,0
55466,1,0,,0
55476,1,1,1,1
55480,2,1,2,1
55484,2,0,,0
55486,4,0,,0
55498,2,2,1,1
55501,2,0,,0
55503,2,0,,0
55504,1,0,,0
55512,5,0,,0
55536,2,1,2,1
55549,2,1,2,1
55552,1,0,,0
55556,2,0,,0
55566,1,0,,0
55605,4,0,,0
55612,2,0,,0
55615,4,0,,0
55623,2,0,,0
55631,2,0,,0
55642,2,0,,0
55654,2,6,0.29999999999999999,1
55681,1,0,,0
55688,2,0,,0
55695,2,2,1,1
55711,1,0,,0
55712,2,2,1,1
55714,6,0,,0
55715,6,1,6,1
55733,1,0,,0
55749,8,0,,0
55755,6,6,1,1
55766,2,0,,0
55774,4,2,2,1
55781,1,0,,0
55783,2,2,1,1
55789,4,0,,0
55803,2,0,,0
55817,3,2,1.5,1
55818,2,0,,0
55834,6,0,,0
55844,2,0,,0
55852,2,2,1,1
55856,16,0,,0
55869,2,0,,0
55888,4,0,,0
55906,8,2,4,1
55924,8,0,,0
55931,4,0,,0
55934,4,0,,0
55957,3,0,,0
55969,6,0,,0
55970,2,0,,0
55974,2,0,,0
55984,6,2,3,1
55991,2,0,,0
55995,2,0,,0
55996,4,0,,0
56004,6,0,,0
56023,1,0,,0
56034,2,2,1,1
56039,2,0,,0
56043,2,0,,0
56047,2,0,,0
56056,2,0,,0
56060,2,0,,0
56068,2,0,,0
56115,4,0,,0
56120,2,0,,0
56127,1,0,,0
56128,2,0,,0
56130,2,0,,0
56142,2,1,2,1
56144,2,2,1,1
56145,6,0,,0
56155,4,0,,0
56177,2,2,1,1
56178,6,0,,0
56218,2,2,1,1
56237,2,0,,0
56239,4,0,,0
56257,2,0,,0
56260,1,0,,0
56283,1,0,,0
56302,4,0,,0
56303,1,0,,0
56312,2,0,,0
56328,2,0,,0
56347,6,6,1,1
56356,2,0,,0
56358,1,0,,0
56364,2,0,,0
56367,6,2,3,1
56368,1,0,,0
56399,2,2,1,1
56411,1,0,,0
56416,4,0,,0
56435,2,0,,0
56438,2,0,,0
56447,6,0,,0
56453,2,6,0.29999999999999999,1
56455,2,0,,0
56460,2,0,,0
56461,2,2,1,1
56467,10,6,1.7,1
56475,2,2,1,1
56500,2,0,,0
56505,3,6,0.5,1
56508,2,0,,0
56510,1,0,,0
56521,2,0,,0
56535,2,0,,0
56574,2,0,,0
56578,2,2,1,1
56586,6,2,3,1
56589,4,0,,0
56611,6,2,3,1
56623,2,0,,0
56639,2,0,,0
56641,2,0,,0
56653,1,0,,0
56660,1,0,,0
56673,4,0,,0
56676,4,0,,0
56683,2,0,,0
56689,4,0,,0
56691,2,0,,0
56701,2,0,,0
56703,2,0,,0
56705,2,0,,0
56714,2,2,1,1
56717,4,0,,0
56722,1,0,,0
56724,4,6,0.69999999999999996,1
56757,2,2,1,1
56780,4,0,,0
56786,8,0,,0
56796,6,0,,0
56803,4,0,,0
56842,2,0,,0
56847,2,0,,0
56868,2,2,1,1
56888,3,1,3,1
56896,4,0,,0
56900,1,0,,0
56910,1,0,,0
56911,2,2,1,1
56913,1,0,,0
56924,2,0,,0
56926,1,0,,0
56930,4,0,,0
56932,4,0,,0
56934,2,0,,0
56947,2,0,,0
56974,2,0,,0
56977,6,0,,0
56981,4,2,2,1
56985,1,0,,0
56988,2,0,,0
56989,2,0,,0
56993,1,0,,0
56997,2,0,,0
57009,4,0,,0
57013,6,2,3,1
57029,2,0,,0
57073,4,0,,0
57081,2,2,1,1
57083,6,0,,0
57084,4,6,0.69999999999999996,1
57086,2,0,,0
57093,2,0,,0
57109,2,0,,0
57119,2,0,,0
57123,4,1,4,1
57131,4,0,,0
57136,2,0,,0
57154,4,0,,0
57159,6,0,,0
57165,4,0,,0
57166,4,0,,0
57200,12,0,,0
57208,8,0,,0
57221,6,0,,0
57229,2,0,,0
57231,2,2,1,1
57242,6,0,,0
57260,1,0,,0
57261,2,0,,0
57265,2,0,,0
57267,2,0,,0
57274,1,0,,0
57281,1,0,,0
57340,1,0,,0
57343,4,0,,0
57344,2,2,1,1
57346,4,0,,0
57352,6,0,,0
57354,6,0,,0
57368,2,0,,0
57384,2,0,,0
57385,2,0,,0
57399,2,0,,0
57406,2,0,,0
57422,2,0,,0
57460,1,0,,0
57461,2,0,,0
57470,4,0,,0
57472,6,0,,0
57492,2,0,,0
57520,1,0,,0
57529,1,0,,0
57531,2,0,,0
57532,2,0,,0
57547,2,0,,0
57571,1,0,,0
57573,4,0,,0
57597,4,2,2,1
57604,2,0,,0
57635,1,0,,0
57638,2,0,,0
57646,1,0,,0
57650,2,0,,0
57690,2,0,,0
57709,2,0,,0
57713,2,0,,0
57722,2,0,,0
57724,4,0,,0
57750,4,2,2,1
57751,2,0,,0
57760,2,0,,0
57772,2,0,,0
57798,1,2,0.5,1
57809,2,0,,0
57820,2,0,,0
57835,2,0,,0
57837,2,0,,0
57845,4,0,,0
57846,4,2,2,1
57849,1,0,,0
57860,6,0,,0
57916,2,0,,0
57917,1,0,,0
57924,2,0,,0
57931,2,0,,0
57936,2,0,,0
57954,2,0,,0
57963,4,0,,0
57965,6,6,1,1
57973,1,0,,0
57974,2,0,,0
57976,12,0,,0
57980,2,0,,0
57987,2,0,,0
57990,2,2,1,1
58004,3,0,,0
58023,2,0,,0
58054,1,0,,0
58058,2,2,1,1
58078,4,0,,0
58084,1,0,,0
58088,1,0,,0
58110,2,0,,0
58112,3,0,,0
58140,2,0,,0
58163,4,0,,0
58167,2,0,,0
58173,2,0,,0
58177,2,2,1,1
58179,8,0,,0
58222,4,0,,0
58275,4,0,,0
58281,1,0,,0
58295,2,0,,0
58298,1,1,1,1
58299,2,0,,0
58302,4,0,,0
58305,2,0,,0
58306,1,0,,0
58310,4,0,,0
58313,1,0,,0
58327,2,0,,0
58329,2,0,,0
58339,2,0,,0
58351,4,0,,0
58358,4,0,,0
58377,2,0,,0
58399,2,0,,0
58407,2,0,,0
58410,2,0,,0
58432,4,0,,0
58442,4,0,,0
58448,2,0,,0
58475,2,0,,0
58482,1,1,1,1
58507,5,0,,0
58521,3,0,,0
58543,1,0,,0
58545,2,0,,0
58548,4,0,,0
58551,4,0,,0
58554,12,6,2,1
58557,2,2,1,1
58572,2,0,,0
58584,6,0,,0
58607,4,0,,0
58609,2,2,1,1
58615,1,0,,0
58618,1,0,,0
58621,2,0,,0
58627,2,0,,0
58639,2,2,1,1
58652,2,0,,0
58668,2,2,1,1
58669,2,2,1,1
58674,3,0,,0
58692,2,2,1,1
58700,4,0,,0
58713,2,0,,0
58716,1,0,,0
58718,2,0,,0
58721,2,0,,0
58739,4,0,,0
58747,2,0,,0
58748,2,0,,0
58751,2,0,,0
58778,1,0,,0
58788,2,0,,0
58801,2,0,,0
58806,6,0,,0
58808,2,0,,0
58810,2,2,1,1
58822,4,2,2,1
58843,4,0,,0
58878,1,4,0.20000000000000001,1
58880,2,0,,0
58897,4,2,2,1
58905,2,0,,0
58907,1,0,,0
58913,2,0,,0
58921,2,2,1,1
58925,1,0,,0
58927,2,0,,0
58928,6,0,,0
58945,2,0,,0
58947,6,2,3,1
58948,2,2,1,1
58949,2,2,1,1
58950,4,2,2,1
59011,6,0,,0
59018,6,0,,0
59028,2,2,1,1
59057,2,0,,0
59059,2,0,,0
59071,2,0,,0
59079,1,0,,0
59089,2,0,,0
59094,4,0,,0
59095,3,0,,0
59136,2,0,,0
59144,4,0,,0
59146,3,0,,0
59151,1,0,,0
59157,2,2,1,1
59180,4,0,,0
59201,2,0,,0
59211,1,0,,0
59216,2,0,,0
59222,2,0,,0
59236,2,0,,0
59240,2,0,,0
59245,3,0,,0
59252,4,0,,0
59266,12,2,6,1
59270,2,0,,0
59279,2,0,,0
59280,1,0,,0
59288,6,0,,0
59290,2,0,,0
59292,2,2,1,1
59308,2,0,,0
59316,2,0,,0
59318,2,2,1,1
59338,6,0,,0
59345,2,0,,0
59359,2,0,,0
59360,4,0,,0
59364,3,6,0.5,1
59380,2,0,,0
59381,4,0,,0
59407,1,0,,0
59417,2,0,,0
59418,1,0,,0
59420,2,0,,0
59421,1,0,,0
59425,6,2,3,1
59433,2,0,,0
59439,6,2,3,1
59440,2,0,,0
59441,6,0,,0
59450,1,0,,0
59472,4,0,,0
59499,2,0,,0
59501,2,0,,0
59503,6,0,,0
59508,1,0,,0
59509,3,0,,0
59537,4,0,,0
59557,10,0,,0
59565,17,2,8.5,1
59568,6,0,,0
59571,6,0,,0
59604,1,0,,0
59606,2,0,,0
59621,2,2,1,1
59624,3,0,,0
59631,1,0,,0
59644,6,0,,0
59652,4,0,,0
59656,2,0,,0
59658,2,0,,0
59661,2,0,,0
59670,1,0,,0
59680,4,0,,0
59690,2,0,,0
59696,4,0,,0
59704,6,0,,0
59725,6,0,,0
59743,4,0,,0
59745,2,0,,0
59749,2,2,1,1
59757,8,0,,0
59762,1,0,,0
59766,6,0,,0
59777,2,0,,0
59784,2,0,,0
59785,2,0,,0
59787,2,6,0.29999999999999999,1
59794,4,2,2,1
59806,1,0,,0
59808,1,0,,0
59821,11,0,,0
59823,2,0,,0
59824,6,6,1,1
59836,2,0,,0
59845,2,0,,0
59851,4,0,,0
59857,1,0,,0
59863,1,0,,0
59867,2,0,,0
59875,2,0,,0
59878,2,0,,0
59891,2,0,,0
59893,4,0,,0
59896,1,1,1,1
59904,1,0,,0
59905,6,6,1,1
59924,2,0,,0
59929,2,0,,0
59939,2,0,,0
59945,1,0,,0
59960,1,0,,0
59982,1,1,1,1
59998,2,6,0.29999999999999999,1
60014,2,0,,0
60015,2,0,,0
60033,1,0,,0
60036,2,0,,0
60051,2,1,2,1
60059,2,0,,0
60066,1,0,,0
60088,1,0,,0
60120,2,0,,0
60126,6,0,,0
60139,2,4,0.5,1
60140,4,0,,0
